재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약물질 및 생물학적 제제 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,410	1,410	767	767		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	영업수익(매출액)	88,758,655,146	88,758,655,146	70,923,954,773	70,923,954,773		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	70,694,688,898	70,694,688,898	47,216,756,944	47,216,756,944		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	18,063,966,248	18,063,966,248	23,707,197,829	23,707,197,829		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	17,658,118,454	17,658,118,454	14,807,145,841	14,807,145,841		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	405,847,794	405,847,794	8,900,051,988	8,900,051,988		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	10,638,536,764	10,638,536,764	3,015,605,879	3,015,605,879		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	7,813,837,992	7,813,837,992	2,409,554,701	2,409,554,701		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	10,930,312	10,930,312	16,875,318	16,875,318		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	9,304,767	9,304,767	1,010,064,141	1,010,064,141		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	3,232,172,111	3,232,172,111	8,512,914,343	8,512,914,343		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	4,709,706,520	4,709,706,520	3,098,928,319	3,098,928,319		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	- 당기순이익(손실)	-1,477,534,409	-1,477,534,409	5,413,986,024	5,413,986,024		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	2,129,618,989	2,129,618,989	5,413,986,024	5,413,986,024		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-3,607,153,397	-3,607,153,397				
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배기업 소유주지분에 대한 주당순이익						
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	entity01412822_udf_IS_202032017955894_BasicEarningsLossPerShareFromContinuingOperations	         보통주기본주당계속영업이익(손실)	54	54	137	137		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	entity01412822_udf_IS_202032017102198_BasicEarningsLossPerShareFromContinuingOperations	         구형우선주기본주당계속영업이익(손실)	55	55	138	138		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	entity01412822_udf_IS_2020320171147351_DilutedEarningsLossPerShareFromContinuingOperations	         보통주희석주당계속영업이익(손실)	54	55	137	137		
손익계산서, 기능별 분류 - 연결재무제표	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2021-03-31	1분기보고서	KRW	entity01412822_udf_IS_2020320171151616_DilutedEarningsLossPerShareFromContinuingOperations	         구형우선주희석주당계속영업이익(손실)	55	55	138	138		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	3,040,017,888	3,040,017,888	32,028,406,054	32,028,406,054		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,746,183,947	1,746,183,947	27,622,830,016	27,622,830,016		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	1,293,833,941	1,293,833,941	4,405,576,038	4,405,576,038		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	2,122,242,351	2,122,242,351	2,446,070,669	2,446,070,669		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-828,408,410	-828,408,410	1,959,505,369	1,959,505,369		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	332,826,375	332,826,375	625,665,157	625,665,157		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	22,036,518	22,036,518	226,562,110	226,562,110		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	127,564,792	127,564,792	150,209,672	150,209,672		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	21,641,524	21,641,524	26,185,996	26,185,996		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-411,695,285	-411,695,285	2,482,632,092	2,482,632,092		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-82,827,824	-82,827,824	512,664,632	512,664,632		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	-328,867,461	-328,867,461	1,969,967,460	1,969,967,460		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	entity00303794_udf_IS_2019510154621758_ProfitLoss	   지배기업 소유주지분	-328,867,461	-328,867,461	1,969,967,460	1,969,967,460		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	entity00303794_udf_IS_2019510154629319_ProfitLoss	   비지배지분						
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당순이익(손실)	-5	-5	32	32		
손익계산서, 기능별 분류 - 연결재무제표	[086980]	쇼박스	코스닥시장상장법인	591	영화, 비디오물, 방송프로그램 제작 및 배급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당순이익(손실)	-5	-5	32	32		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	영업수익	5,169,404,064	5,169,404,064	5,308,431,936	5,308,431,936		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	영업비용	4,689,902,980	4,689,902,980	4,962,711,107	4,962,711,107		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	479,501,084	479,501,084	345,720,829	345,720,829		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	10,705,044	10,705,044	7,262,631	7,262,631		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	925,120	925,120	2	2		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	101,899,370	101,899,370	219,240,546	219,240,546		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	91,024,198	91,024,198	65,197,988	65,197,988		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	500,156,180	500,156,180	507,026,016	507,026,016		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	191,057,816	191,057,816	81,153,786	81,153,786		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	309,098,364	309,098,364	425,872,230	425,872,230		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	466,677,424	466,677,424	629,437,034	629,437,034		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-157,579,060	-157,579,060	-203,564,804	-203,564,804		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익	69	69	93	93		
손익계산서, 기능별 분류 - 연결재무제표	[050960]	수산아이앤티	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익	69	69	93	93		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	3,047,900,278	3,047,900,278	4,755,045,974	4,755,045,974		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	94,345,675	94,345,675	284,412,865	284,412,865		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	2,953,554,603	2,953,554,603	4,470,633,109	4,470,633,109		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,682,311,727	1,682,311,727	9,013,512,715	9,013,512,715		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_SalariesWages	   급여	218,709,323	218,709,323	303,224,592	303,224,592		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_ProvisionForSeveranceIndemnities	   퇴직급여	27,697,635	27,697,635	40,774,542	40,774,542		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_EmployeeBenefits	   복리후생비	29,920,999	29,920,999	34,952,168	34,952,168		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_TravelExpenses	   여비교통비	1,811,400	1,811,400	9,823,089	9,823,089		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_VehicleMaintenanceExpenses	   차량유지비	2,128,560	2,128,560	2,833,683	2,833,683		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_CommunicationExpenses	   통신비	987,802	987,802	1,298,245	1,298,245		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_UtilityExpenses	   수도광열비	18,143,417	18,143,417	17,431,656	17,431,656		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_TaxesDues	   세금과공과	16,938,878	16,938,878	33,169,436	33,169,436		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_RepairExpenses	   수선비	3,570,000	3,570,000	1,740,000	1,740,000		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_InsurancePremiums	   보험료	2,744,890	2,744,890	1,607,358	1,607,358		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_EntertainmentExpenses	   접대비	3,488,800	3,488,800	7,922,261	7,922,261		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_ConferenceExpenses	   회의비	978,370	978,370	60,000	60,000		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_AdvertisingExpenses	   광고선전비	10,856,029	10,856,029	5,843,354,399	5,843,354,399		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_PublicationExpenses	   도서인쇄비	310,200	310,200	705,000	705,000		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_OrdinaryDevelopmentExpense	   경상개발비	207,566,470	207,566,470	298,228,284	298,228,284		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_TrainingExpenses	   교육훈련비	215,000	215,000	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_FreightExpenses	   운반비	4,519,575	4,519,575	1,011,373	1,011,373		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_SharebasedPaymentTransactions	   주식보상비용(환입)	21,721,685	21,721,685	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_Commissions	   지급수수료	1,107,266,423	1,107,266,423	2,422,400,468	2,422,400,468		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_SupplyExpenses	   소모품비	1,209,917	1,209,917	4,095,251	4,095,251		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_BadDebtExpenses	   대손상각비(대손충당금환입)	-30,000,000	-30,000,000	-49,999,511	-49,999,511		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_DepreciationExpense	   감가상각비	30,425,479	30,425,479	37,699,551	37,699,551		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_AmortisationExpense	   무형자산상각비	1,100,875	1,100,875	1,180,870	1,180,870		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	1,271,242,876	1,271,242,876	-4,542,879,606	-4,542,879,606		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	19,874,182	19,874,182	65,267,948	65,267,948		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_MiscellaneousIncome	   잡이익	19,874,182	19,874,182	13,105,348	13,105,348		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_ReversalsOfAllowanceForOtherDoubtfulAccounts	   기타대손충당금환입	0	0	52,162,600	52,162,600		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	4,653,918	4,653,918	26,175,950	26,175,950		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_AllowanceForOtherDoubtfulAccounts	   기타의대손상각비	0	0	10,889,475	10,889,475		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_MiscellaneousLosses	   잡손실	4,653,918	4,653,918	15,286,475	15,286,475		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	58,488,866	58,488,866	29,426,339	29,426,339		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	9,179,941	9,179,941	24,935,254	24,935,254		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	entity00276083_udf_IS_202151495850277_FinanceIncome	   유동당기손익-공정가치측정금융자산평가이익	2,398,070	2,398,070	340,000	340,000		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	entity00276083_udf_IS_20215149591774_FinanceIncome	   비유동당기손익-공정가치측정금융자산평가이익	39,047,000	39,047,000	160,004	160,004		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	entity00276083_udf_IS_20215149592129_FinanceIncome	   유동당기손익-공정가치측정금융자산처분이익	4,830,000	4,830,000	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_GainsOnForeignCurrencyTransactionsFiancialIncome	   외환차익(금융수익)	1,264,186	1,264,186	3,367,283	3,367,283		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_GainsOnForeignExchangeTranslationsFinancialIncome	   외화환산이익(금융수익)	1,769,669	1,769,669	623,798	623,798		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	105,926,358	105,926,358	172,776,468	172,776,468		
손익계산서, 기능별 분류 - 연결재무제표	[033790]	스카이문스테크놀로지	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2021-03-31	1분기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	28,319,376	28,319,376	23,159,126	23,159,126		
